Date,Discharge MIMO FFNN,Flow observed,MBC MIMO FFNN,MBC Lin Reg,MBC DA,Random error FFNN,Random error LR
1998-11-23,2645.238,2730.0,24.75275,45.09888249005182,40.74510955810547,15.992359161376953,-4.353772931946352
1998-11-24,2466.018,2540.0,13.970975,29.360140919811407,33.81396484375,19.842989921569824,4.453823923938593
1998-11-25,2318.2039,2360.0,18.653454,25.4254555272513,28.19561958312988,9.542165756225582,2.7701640558785776
1998-11-26,2231.194,2250.0,12.847987,11.654056653290938,16.93912506103516,4.091137886047367,5.285068407744221
1998-11-27,2148.7532,2170.0,23.295975,11.654056653290938,24.7025203704834,1.406545639038086,13.04846371719246
1998-11-28,2119.9543,2140.0,5.055815,-6.052027613229526,6.940154075622559,1.8843388557434082,12.992181688852085
1998-11-29,2147.2427,2160.0,-3.8448105,-11.954055702069681,2.908672094345093,6.7534825801849365,14.862727796414774
1998-11-30,2149.5964,2140.0,2.2484794,-4.084684916949474,5.001924514770508,2.7534451484680176,9.086609431719982
1998-12-01,2086.8137,2090.0,11.734811,3.784685868170733,14.2957878112793,2.5609769821167028,10.511101943108567
1998-12-02,2014.466,2040.0,10.814158,3.784685868170733,19.41599655151367,8.601838111877438,15.631310683342935
1998-12-03,1925.2756,1940.0,17.744295,9.686713957010886,15.38957786560059,-2.3547172546386683,5.702863908589704
1998-12-04,1880.3287,1860.0,14.645831,5.752028564450784,11.11186122894287,-3.5339698791503924,5.359832664492085
1998-12-05,1829.6868,1800.0,23.429749,7.719371260730837,20.5954647064209,-2.8342838287353516,12.876093445690062
1998-12-06,1760.5199,1730.0,25.537567,3.784685868170733,13.46095180511475,-12.076615333557125,9.676265936944016
1998-12-07,1741.4768,1710.0,22.116777,-4.084684916949474,6.086156368255615,-16.03062105178833,10.17084128520509
1998-12-08,1678.4636,1650.0,36.309425,5.752028564450784,19.04341125488281,-17.266014099121097,13.291382690432025
1998-12-09,1626.8893,1610.0,27.270447,-2.117342220669422,9.83892822265625,-17.4315185546875,11.956270443325671
1998-12-10,1603.43,1580.0,28.176895,-2.117342220669422,10.8830623626709,-17.293832778930664,13.000404583340323
1998-12-11,1638.8975,1590.0,21.594046,-13.921398398349734,-7.930813789367676,-29.52485942840576,5.990584608982058
1998-12-12,1864.9316,1740.0,-34.696415,-51.30090962767071,-71.83822631835938,-37.14181137084961,-20.537316690688662
1998-12-13,2369.7415,2330.0,-178.85478,-143.76601635283313,-193.1205902099609,-14.265808105468722,-49.354573857127775
1998-12-14,3509.585,3580.0,-291.62128,-257.8718927370761,-257.9810485839844,33.640228271484375,-0.10915584690826563
1998-12-15,4257.767,4210.0,-86.80933,-110.32119051607226,-128.1923522949219,-41.38301849365237,-17.87116177884964
1998-12-16,4165.753,4240.0,-52.505154,-0.14999952438937036,-35.19989013671875,17.30526351928711,-35.04989061232938
1998-12-17,3857.2268,3890.0,39.647648,72.64168023797254,38.00297164916992,-1.6446762084960938,-34.638708588802615
