Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
04/01/2023 05:00,131.777771,-8.962201,-6.49351263,2.468688488
04/01/2023 05:15,131.6666718,-8.440633,-6.359580517,2.081052303
04/01/2023 05:30,131.5555573,-7.206133,-6.344947338,0.861185551
04/01/2023 05:45,131.4444427,-6.480907,-6.194165707,0.286741257
04/01/2023 06:00,131.3333282,-6.7678375,-6.208566189,0.559271336
04/01/2023 06:15,131.222229,-6.416451,-6.228001595,0.188449383
04/01/2023 06:30,131.1111145,-6.0584908,-6.24695015,-0.188459396
04/01/2023 06:45,131,-5.436313,-6.25841713,-0.822103977
04/01/2023 07:00,130.8888855,-5.841095,-5.922485352,-0.081390381
04/01/2023 07:15,130.777771,-6.7162704,-5.849796772,0.866473675
04/01/2023 07:30,130.6666718,-7.6040964,-5.780733109,1.823363304
04/01/2023 07:45,130.5555573,-7.4186616,-5.881774902,1.536886692
04/01/2023 08:00,130.4444427,-7.1660976,-5.840209961,1.32588768
04/01/2023 08:15,130.3333282,-6.2129617,-5.810870171,0.402091503
04/01/2023 08:30,130.222229,-7.4900556,-5.795526028,1.694529533
04/01/2023 08:45,130.1111145,-7.694928,-5.798402309,1.89652586
04/01/2023 09:00,130,-6.503619,-5.991798401,0.511820793
04/01/2023 09:15,130,-6.7122254,-5.904096603,0.808128834
04/01/2023 09:30,131,-8.364552,-5.763361454,2.60119009
04/01/2023 09:45,131,-9.089658,-6.005821228,3.083836555
04/01/2023 10:00,131,-9.354951,-6.180207729,3.174743176
04/01/2023 10:15,132,-8.8293495,-6.127889633,2.701459885
04/01/2023 10:30,132,-9.948295,-5.995209694,3.953084946
04/01/2023 10:45,133,-9.511732,-5.93390274,3.577829361
04/01/2023 11:00,133,-9.288884,-5.777150154,3.511734009
04/01/2023 11:15,133,-9.094459,-5.837447166,3.257011414
04/01/2023 11:30,134,-9.074938,-5.800077438,3.274860382
04/01/2023 11:45,134,-8.92411,-5.648124695,3.275985718
04/01/2023 12:00,134,-7.911794,-5.355834484,2.555959702
04/01/2023 12:15,134,-7.0320396,-5.369254589,1.662785053
04/01/2023 12:30,134.7894745,-4.9280615,-5.137160778,-0.209099293
04/01/2023 12:45,135.578949,-4.2039046,-5.086123466,-0.882218838
04/01/2023 13:00,136.3684235,-3.1278684,-5.364415169,-2.236546755
04/01/2023 13:15,137.1578979,-3.8502119,-5.653509617,-1.803297758
04/01/2023 13:30,137.9473724,-2.164475,-6.113567352,-3.949092388
04/01/2023 13:45,138.7368469,-2.004867,-6.59446764,-4.589600563
04/01/2023 14:00,139.5263214,-4.215167,-7.267876625,-3.052709579
04/01/2023 14:15,140.3157959,-5.646667,-7.767662048,-2.120995045
04/01/2023 14:30,141.1052704,-6.9875,-8.653623581,-1.66612339
04/01/2023 14:45,141.8947296,-7.900023,-8.928302765,-1.028279781
04/01/2023 15:00,142.6842041,-8.832242,-9.569263458,-0.737021446
04/01/2023 15:15,143.4736786,-7.5071163,-9.948061943,-2.440945625
04/01/2023 15:30,144.2631531,-8.085352,-9.898950577,-1.813598633
04/01/2023 15:45,145.0526276,-11.779037,-10.04474831,1.734289169
04/01/2023 16:00,145.8421021,-13.267823,-10.1050005,3.162822723
04/01/2023 16:15,146.6315765,-15.938396,-10.53928375,5.399112701
04/01/2023 16:30,147.421051,-14.60918,-10.74637413,3.86280632
04/01/2023 16:45,148.2105255,-13.95517,-11.0856657,2.869503975
04/01/2023 17:00,149,-13.517432,-11.28803921,2.229393005
04/01/2023 17:15,149,-13.565846,-11.358531,2.207315445
04/01/2023 17:30,146,-12.318793,-11.46811295,0.850680351
04/01/2023 17:45,146,-13.910533,-11.63725471,2.273278236
04/01/2023 18:00,146,-12.6915045,-11.72563648,0.965867996
04/01/2023 18:15,145,-13.426967,-11.74214077,1.684825897
04/01/2023 18:30,145,-12.946812,-11.68719673,1.259614944
04/01/2023 18:45,146,-11.510724,-11.72708893,-0.216364861
04/01/2023 19:00,146,-10.817077,-11.70681572,-0.889739037
04/01/2023 19:15,145,-11.225911,-11.62305832,-0.397147179
04/01/2023 19:30,146,-11.375962,-11.47366047,-0.097698212
04/01/2023 19:45,145,-10.984731,-11.41078377,-0.426053047
04/01/2023 20:00,146,-11.359722,-11.28010178,0.079620361
04/01/2023 20:15,146,-11.479139,-11.06887245,0.410266876
04/01/2023 20:30,148,-12.023254,-10.76091194,1.262342453
04/01/2023 20:45,144,-12.145122,-10.33085632,1.814265251
04/01/2023 21:00,141,-11.251735,-9.911275864,1.34045887
04/01/2023 21:15,137,-10.385275,-9.327267647,1.05800724
04/01/2023 21:30,134,-10.260724,-8.713824272,1.546899796
04/01/2023 21:45,130,-8.205293,-8.120770454,0.084522247
04/01/2023 22:00,130,-6.3563156,-7.494656086,-1.138340473
04/01/2023 22:15,130,-5.9108014,-6.969489098,-1.058687687
