Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
2023-07-31 11:15:00,104.0,0.8536537,0.521027684211731,-0.3326260447502136
2023-07-31 11:30:00,96.80000305175781,0.55693287,0.4139904975891113,-0.14294236898422247
2023-07-31 11:45:00,94.80000305175781,0.51480013,0.3377562463283539,-0.1770438849925995
2023-07-31 12:00:00,98.19999694824219,0.7228734,0.3094247579574585,-0.41344863176345825
2023-07-31 12:15:00,99.80000305175781,0.73624605,0.1824081987142563,-0.553837850689888
2023-07-31 12:30:00,98.69999694824219,0.86425024,0.3279716372489929,-0.5362786054611206
2023-07-31 12:45:00,98.0,0.85178536,0.3087299168109894,-0.5430554449558258
2023-07-31 13:00:00,89.5999984741211,0.8930692,0.3633717894554138,-0.5296974182128906
2023-07-31 13:15:00,90.0,0.7392474,0.421419084072113,-0.3178282976150513
2023-07-31 13:30:00,106.0,1.7255362,0.3085211217403412,-1.4170151054859161
2023-07-31 13:45:00,99.5,1.5902065,0.08673500269651413,-1.503471501171589
2023-07-31 14:00:00,97.19999694824219,1.0531524,0.2066946625709534,-0.8464577794075012
2023-07-31 14:15:00,94.9000015258789,0.404353,0.2627804577350616,-0.14157253503799444
2023-07-31 14:30:00,86.9000015258789,1.0773294,0.2074370533227921,-0.869892343878746
2023-07-31 14:45:00,89.19999694824219,0.5202394,0.1567330062389374,-0.36350640654563904
2023-07-31 15:00:00,78.5999984741211,-0.009774842,0.03785452246665955,0.04762936476618052
2023-07-31 15:15:00,72.0999984741211,-0.067047276,0.1547225415706635,0.22176981717348104
2023-07-31 15:30:00,77.80000305175781,0.014317832,0.2033135741949081,0.18899574223905796
2023-07-31 15:45:00,76.0,-0.41695276,0.2190625816583633,0.6360153406858444
2023-07-31 16:00:00,62.70000076293945,-0.44414178,0.227953165769577,0.6720949411392212
2023-07-31 16:15:00,56.90000152587891,-0.59408826,0.3270290195941925,0.9211172759532928
2023-07-31 16:30:00,59.0,-0.7136108,0.4150504171848297,1.1286612451076508
2023-07-31 16:45:00,60.09999847412109,-0.9676048,0.2993456125259399,1.2669504284858704
2023-07-31 17:00:00,58.59999847412109,-0.97458214,0.2941856682300568,1.2687678039073944
2023-07-31 17:15:00,61.0,-1.1714796,0.448949009180069,1.620428591966629
2023-07-31 17:30:00,64.30000305175781,-0.7930736,0.5190638899803162,1.312137484550476
2023-07-31 17:45:00,71.30000305175781,-0.63119644,0.3082111477851868,0.9394075870513916
2023-07-31 18:00:00,61.59999847412109,-0.93408626,0.2269954681396484,1.1610817313194275
2023-07-31 18:15:00,61.70000076293945,-0.7085251,0.287487268447876,0.9960123896598816
2023-07-31 18:30:00,60.09999847412109,-0.6985473,0.2789240181446075,0.9774713218212128
2023-07-31 18:45:00,59.29999923706055,-0.48761597,0.4617926478385925,0.949408620595932
2023-07-31 19:00:00,64.5999984741211,-0.48045745,0.4947977960109711,0.9752552509307861
2023-07-31 19:15:00,71.5999984741211,-0.30477062,0.5427698493003845,0.8475404679775238
2023-07-31 19:30:00,61.40000152587891,-0.46543708,0.426846832036972,0.8922839164733887
2023-07-31 19:45:00,60.20000076293945,-0.17920987,0.3127873241901398,0.4919971972703934
2023-07-31 20:00:00,59.59999847412109,-0.29748502,0.3426285684108734,0.6401135921478271
2023-07-31 20:15:00,60.5,-0.26401797,0.2947062849998474,0.5587242543697357
2023-07-31 20:30:00,62.70000076293945,0.044524632,0.2530066072940826,0.20848197489976877
2023-07-31 20:45:00,63.79999923706055,0.07081243,0.3091533482074738,0.23834092170000082
2023-07-31 21:00:00,64.68163299560547,0.16483577,0.2412827610969543,0.07644699513912195
