Date,BONN/flow.bc,KOELN/flow.bc,DUESS/flow.bc,DUISB/flow.bc,WESEL/flow.bc,REES/flow.bc,EMMER/flow.bc
17/05/1996,-15.416105,-1.6510873,6.6672907,9.225611,-6.927757,-12.074584,-11.692691
18/05/1996,-19.326443,-13.83279,-13.318047,-2.6402125,-4.208601,4.3487477,2.366715
19/05/1996,-55.586357,-40.77131,-37.26974,-10.940939,-9.8461,0.30374268,-2.6057048
20/05/1996,-52.283142,-42.203808,-50.495327,-41.055042,-38.71169,-24.231974,-14.945004
21/05/1996,-45.5362,-34.256413,-36.387726,-32.21492,-42.592205,-38.51344,-29.695705
22/05/1996,-36.78711,-30.284872,-36.734436,-28.348677,-31.852,-19.418165,-14.725993
23/05/1996,4.427105,14.376522,13.360894,-0.21906652,-17.090448,-12.5661335,-10.326489
24/05/1996,14.6066675,31.16874,32.734974,27.65508,12.105801,8.330314,1.4540389
25/05/1996,4.343092,19.8981,29.492975,40.762,31.453407,17.821472,13.381547
26/05/1996,-30.091484,-15.737612,-10.483561,1.7090312,8.302259,7.4162655,9.993671
27/05/1996,-74.11209,-64.132454,-59.163876,-28.79592,-19.377523,-6.2519197,-5.4481344
28/05/1996,-70.63048,-61.604584,-74.952835,-65.0681,-65.26871,-37.774586,-23.469654
29/05/1996,-57.900177,-49.211758,-64.26411,-72.027885,-79.01823,-53.748875,-31.039186
30/05/1996,-10.956187,5.458477,2.170129,-26.266558,-48.00441,-34.584293,-25.93849
31/05/1996,27.039225,47.473274,51.225426,41.63444,22.769955,15.707617,2.5499303
01/06/1996,23.439087,38.49183,47.179405,51.46084,50.672604,41.95649,26.023056
02/06/1996,3.7554834,26.067017,38.489117,50.490498,58.509663,46.276295,29.2841
03/06/1996,-4.4184937,10.531691,10.379039,25.31403,22.896168,17.230804,16.619396
04/06/1996,15.412475,25.944506,19.984798,18.223547,3.7256927,3.3837395,2.4409878
05/06/1996,23.958113,40.751995,44.08053,40.22376,28.01178,18.273388,7.7997313
06/06/1996,11.901202,27.353052,33.109657,43.720364,40.17252,33.9695,21.639944
07/06/1996,22.573833,36.61495,36.97253,42.66856,32.179115,26.449821,18.94371
08/06/1996,3.2398803,20.462406,25.30867,38.96868,33.371265,20.789108,18.285397
09/06/1996,-32.653286,-13.528681,-5.7985797,13.91474,20.572832,17.81866,13.061281
10/06/1996,-5.356465,-0.0734916,-5.7767396,-6.301062,-17.06063,-4.2839575,-0.8062841
11/06/1996,-8.556158,4.052708,3.864072,14.5894,-0.7265072,0.07040169,-2.5562725
12/06/1996,13.782254,23.59969,22.628437,18.436172,6.260159,3.7458642,0.091518596
13/06/1996,13.141088,29.433805,28.993793,31.41877,22.607733,16.14553,10.057998
14/06/1996,13.102525,26.944983,29.959265,38.92714,29.441809,23.571646,17.753939
15/06/1996,0.18182929,14.106316,15.360561,30.051853,23.183374,19.630432,15.914908
16/06/1996,14.823972,26.239388,25.357094,27.500517,13.510826,10.306588,7.073074
17/06/1996,10.114797,25.043247,26.780079,31.573008,20.431648,15.8687525,11.001318
18/06/1996,10.023871,24.219427,25.25048,33.245544,21.143211,17.996374,13.185289
19/06/1996,8.190949,22.40155,21.91997,31.018131,22.265703,16.708227,14.947029
20/06/1996,-30.33384,-10.64548,-2.0888858,13.58782,14.142184,11.631297,10.11964
21/06/1996,2.7002075,9.074245,2.5351279,0.21576653,-8.82011,-1.3254957,1.2080237
22/06/1996,-11.70765,0.8945926,1.5807143,18.37772,4.5237765,1.6360091,-1.8934189
23/06/1996,-21.242685,-10.430229,-13.392357,1.8123351,0.1119542,5.261849,1.6966124
24/06/1996,-28.238356,-19.184591,-25.766535,-13.966351,-20.378357,-6.980436,-4.9470882
25/06/1996,-6.0643406,2.266256,-3.6604962,-2.7200236,-18.444948,-11.593275,-11.481145
26/06/1996,7.1545744,19.510813,19.827225,18.645985,1.2333897,1.3289754,-4.2648892
27/06/1996,10.957118,26.886824,29.490108,33.199135,20.96129,14.724427,8.852154
28/06/1996,2.7076395,15.462679,18.829075,30.71426,25.404402,16.252052,15.074536
29/06/1996,4.2432594,14.261309,17.41701,26.31844,14.725167,5.119804,3.5481563
30/06/1996,-2.2919567,10.844637,8.827021,16.405373,17.312944,13.766926,12.2331915
01/07/1996,9.385541,20.301796,19.667583,27.71762,10.2728405,5.587304,4.7030015
02/07/1996,2.6209085,11.166839,11.624121,20.09674,19.404064,12.267515,11.264636
